ep,reward,win
0,21.0,False
1,26.0,False
2,25.0,False
3,50.0,False
4,14.0,False
5,24.0,False
6,20.0,False
7,21.0,False
8,14.0,False
9,33.0,False
10,29.0,False
11,20.0,False
12,17.0,False
13,16.0,False
14,40.0,False
15,13.0,False
16,51.0,False
17,17.0,False
18,13.0,False
19,17.0,False
20,79.0,False
21,21.0,False
22,22.0,False
23,22.0,False
24,28.0,False
25,18.0,False
26,13.0,False
27,24.0,False
28,31.0,False
29,27.0,False
30,14.0,False
31,17.0,False
32,15.0,False
33,14.0,False
34,21.0,False
35,15.0,False
36,9.0,False
37,21.0,False
38,19.0,False
39,25.0,False
40,46.0,False
41,37.0,False
42,25.0,False
43,16.0,False
44,10.0,False
45,11.0,False
46,12.0,False
47,12.0,False
48,29.0,False
49,12.0,False
50,32.0,False
51,16.0,False
52,23.0,False
53,15.0,False
54,26.0,False
55,14.0,False
56,29.0,False
57,18.0,False
58,16.0,False
59,12.0,False
60,12.0,False
61,19.0,False
62,25.0,False
63,16.0,False
64,15.0,False
65,22.0,False
66,10.0,False
67,14.0,False
68,14.0,False
69,26.0,False
70,16.0,False
71,16.0,False
72,22.0,False
73,34.0,False
74,16.0,False
75,15.0,False
76,17.0,False
77,27.0,False
78,17.0,False
79,11.0,False
80,16.0,False
81,39.0,False
82,14.0,False
83,11.0,False
84,22.0,False
85,35.0,False
86,14.0,False
87,34.0,False
88,20.0,False
89,15.0,False
90,14.0,False
91,13.0,False
92,41.0,False
93,24.0,False
94,16.0,False
95,11.0,False
96,10.0,False
97,15.0,False
98,16.0,False
99,22.0,False
100,12.0,False
101,17.0,False
102,36.0,False
103,28.0,False
104,25.0,False
105,52.0,False
106,19.0,False
107,31.0,False
108,19.0,False
109,19.0,False
110,16.0,False
111,31.0,False
112,39.0,False
113,11.0,False
114,17.0,False
115,14.0,False
116,24.0,False
117,31.0,False
118,28.0,False
119,15.0,False
120,17.0,False
121,14.0,False
122,14.0,False
123,22.0,False
124,15.0,False
125,16.0,False
126,16.0,False
127,13.0,False
128,14.0,False
129,24.0,False
130,35.0,False
131,21.0,False
132,19.0,False
133,11.0,False
134,16.0,False
135,14.0,False
136,19.0,False
137,9.0,False
138,15.0,False
139,19.0,False
140,17.0,False
141,10.0,False
142,20.0,False
143,23.0,False
144,12.0,False
145,36.0,False
146,10.0,False
147,33.0,False
148,20.0,False
149,40.0,False
150,10.0,False
151,36.0,False
152,19.0,False
153,49.0,False
154,13.0,False
155,19.0,False
156,13.0,False
157,22.0,False
158,17.0,False
159,22.0,False
160,13.0,False
161,18.0,False
162,17.0,False
163,40.0,False
164,15.0,False
165,20.0,False
166,43.0,False
167,11.0,False
168,18.0,False
169,22.0,False
170,18.0,False
171,10.0,False
172,23.0,False
173,24.0,False
174,21.0,False
175,20.0,False
176,66.0,False
177,10.0,False
178,11.0,False
179,37.0,False
180,37.0,False
181,15.0,False
182,10.0,False
183,12.0,False
184,11.0,False
185,12.0,False
186,16.0,False
187,20.0,False
188,23.0,False
189,42.0,False
190,11.0,False
191,27.0,False
192,12.0,False
193,15.0,False
194,36.0,False
195,16.0,False
196,13.0,False
197,53.0,False
198,16.0,False
199,12.0,False
200,27.0,False
201,11.0,False
202,36.0,False
203,13.0,False
204,14.0,False
205,18.0,False
206,16.0,False
207,11.0,False
208,17.0,False
209,10.0,False
210,19.0,False
211,9.0,False
212,17.0,False
213,14.0,False
214,18.0,False
215,13.0,False
216,11.0,False
217,13.0,False
218,14.0,False
219,24.0,False
220,32.0,False
221,21.0,False
222,16.0,False
