ep,reward,win
0,19.0,False
1,43.0,False
2,22.0,False
3,37.0,False
4,27.0,False
5,35.0,False
6,31.0,False
7,33.0,False
8,24.0,False
9,23.0,False
10,13.0,False
11,26.0,False
12,23.0,False
13,73.0,False
14,29.0,False
15,15.0,False
16,14.0,False
17,16.0,False
18,15.0,False
19,20.0,False
20,27.0,False
21,14.0,False
22,27.0,False
23,39.0,False
24,12.0,False
25,13.0,False
26,15.0,False
27,78.0,False
28,13.0,False
29,12.0,False
30,19.0,False
31,12.0,False
32,24.0,False
33,12.0,False
34,10.0,False
35,19.0,False
36,16.0,False
37,14.0,False
38,17.0,False
39,14.0,False
40,20.0,False
41,20.0,False
42,22.0,False
43,14.0,False
44,22.0,False
45,18.0,False
46,28.0,False
47,22.0,False
48,16.0,False
49,11.0,False
50,16.0,False
51,33.0,False
52,22.0,False
53,9.0,False
54,18.0,False
55,10.0,False
56,27.0,False
57,19.0,False
58,45.0,False
59,11.0,False
60,27.0,False
61,29.0,False
62,24.0,False
63,22.0,False
64,10.0,False
65,13.0,False
66,21.0,False
67,30.0,False
68,14.0,False
69,28.0,False
70,26.0,False
71,17.0,False
72,14.0,False
73,50.0,False
74,39.0,False
75,19.0,False
76,38.0,False
77,12.0,False
78,54.0,False
79,31.0,False
80,12.0,False
81,30.0,False
82,10.0,False
83,38.0,False
84,60.0,False
85,11.0,False
86,15.0,False
87,36.0,False
88,23.0,False
89,48.0,False
90,12.0,False
91,11.0,False
92,21.0,False
93,29.0,False
94,51.0,False
95,16.0,False
96,22.0,False
97,23.0,False
98,34.0,False
99,20.0,False
100,21.0,False
101,25.0,False
102,18.0,False
103,11.0,False
104,19.0,False
105,35.0,False
106,30.0,False
107,26.0,False
108,9.0,False
109,17.0,False
110,14.0,False
111,16.0,False
112,21.0,False
113,25.0,False
114,29.0,False
115,42.0,False
116,19.0,False
117,17.0,False
118,46.0,False
119,47.0,False
120,16.0,False
121,21.0,False
122,13.0,False
123,19.0,False
124,36.0,False
125,11.0,False
126,11.0,False
127,12.0,False
128,10.0,False
129,13.0,False
130,27.0,False
131,33.0,False
132,30.0,False
133,30.0,False
134,9.0,False
135,21.0,False
136,18.0,False
137,42.0,False
138,14.0,False
139,22.0,False
140,25.0,False
141,46.0,False
142,23.0,False
143,27.0,False
144,14.0,False
145,22.0,False
146,29.0,False
147,19.0,False
148,19.0,False
149,28.0,False
150,14.0,False
151,9.0,False
152,17.0,False
153,19.0,False
154,13.0,False
155,21.0,False
156,21.0,False
157,26.0,False
158,12.0,False
159,22.0,False
160,24.0,False
