ep,reward,win
0,35.0,False
1,37.0,False
2,18.0,False
3,14.0,False
4,12.0,False
5,24.0,False
6,20.0,False
7,22.0,False
8,14.0,False
9,14.0,False
10,19.0,False
11,9.0,False
12,16.0,False
13,33.0,False
14,22.0,False
15,31.0,False
16,45.0,False
17,8.0,False
18,18.0,False
19,11.0,False
20,18.0,False
21,16.0,False
22,9.0,False
23,16.0,False
24,13.0,False
25,14.0,False
26,23.0,False
27,27.0,False
28,10.0,False
29,18.0,False
30,22.0,False
31,44.0,False
32,15.0,False
33,11.0,False
34,9.0,False
35,12.0,False
36,23.0,False
37,10.0,False
38,13.0,False
39,23.0,False
40,11.0,False
41,12.0,False
42,23.0,False
43,43.0,False
44,16.0,False
45,15.0,False
46,11.0,False
47,9.0,False
48,11.0,False
49,19.0,False
50,15.0,False
51,12.0,False
52,18.0,False
53,18.0,False
54,24.0,False
55,12.0,False
56,21.0,False
57,23.0,False
58,16.0,False
59,16.0,False
60,23.0,False
61,14.0,False
62,12.0,False
63,36.0,False
64,14.0,False
65,29.0,False
66,14.0,False
67,14.0,False
68,23.0,False
69,22.0,False
70,16.0,False
71,20.0,False
72,22.0,False
73,19.0,False
74,37.0,False
75,9.0,False
76,22.0,False
77,26.0,False
78,12.0,False
79,39.0,False
80,37.0,False
81,17.0,False
82,34.0,False
83,25.0,False
84,15.0,False
85,29.0,False
86,17.0,False
87,19.0,False
88,9.0,False
89,15.0,False
90,8.0,False
91,20.0,False
92,16.0,False
93,14.0,False
94,20.0,False
95,12.0,False
96,30.0,False
97,19.0,False
98,53.0,False
99,25.0,False
100,10.0,False
101,24.0,False
102,13.0,False
103,11.0,False
104,13.0,False
105,15.0,False
106,11.0,False
107,20.0,False
108,11.0,False
109,12.0,False
110,14.0,False
111,29.0,False
112,12.0,False
113,33.0,False
114,13.0,False
115,20.0,False
116,13.0,False
117,13.0,False
118,16.0,False
119,12.0,False
120,17.0,False
121,37.0,False
122,10.0,False
123,13.0,False
124,15.0,False
125,20.0,False
126,19.0,False
127,37.0,False
128,11.0,False
129,10.0,False
130,29.0,False
131,11.0,False
132,16.0,False
133,14.0,False
134,16.0,False
135,25.0,False
136,13.0,False
137,19.0,False
138,13.0,False
139,17.0,False
140,16.0,False
141,10.0,False
142,14.0,False
143,17.0,False
144,11.0,False
145,19.0,False
146,18.0,False
147,16.0,False
148,17.0,False
149,29.0,False
150,12.0,False
151,19.0,False
152,15.0,False
153,19.0,False
154,11.0,False
155,24.0,False
156,13.0,False
157,14.0,False
158,15.0,False
159,37.0,False
160,15.0,False
161,12.0,False
162,31.0,False
163,19.0,False
164,33.0,False
165,31.0,False
166,19.0,False
167,18.0,False
168,9.0,False
169,16.0,False
170,12.0,False
171,57.0,False
172,14.0,False
173,14.0,False
174,9.0,False
175,37.0,False
176,10.0,False
177,12.0,False
178,15.0,False
179,42.0,False
180,14.0,False
181,25.0,False
182,33.0,False
183,15.0,False
184,13.0,False
185,12.0,False
186,37.0,False
187,10.0,False
188,30.0,False
189,16.0,False
190,38.0,False
191,11.0,False
192,19.0,False
193,11.0,False
194,22.0,False
195,17.0,False
196,14.0,False
