ep,reward,win
0,55.0,False
1,26.0,False
2,12.0,False
3,12.0,False
4,30.0,False
5,28.0,False
6,19.0,False
7,29.0,False
8,11.0,False
9,13.0,False
10,20.0,False
11,43.0,False
12,21.0,False
13,10.0,False
14,13.0,False
15,17.0,False
16,16.0,False
17,47.0,False
18,22.0,False
19,21.0,False
20,32.0,False
21,18.0,False
22,13.0,False
23,16.0,False
24,17.0,False
25,14.0,False
26,23.0,False
27,10.0,False
28,14.0,False
29,15.0,False
30,24.0,False
31,29.0,False
32,35.0,False
33,11.0,False
34,14.0,False
35,30.0,False
36,16.0,False
37,24.0,False
38,25.0,False
39,11.0,False
40,20.0,False
41,23.0,False
42,28.0,False
43,34.0,False
44,17.0,False
45,31.0,False
46,28.0,False
47,10.0,False
48,11.0,False
49,11.0,False
50,27.0,False
51,13.0,False
52,13.0,False
53,11.0,False
54,21.0,False
55,15.0,False
56,14.0,False
57,43.0,False
58,10.0,False
59,12.0,False
60,24.0,False
61,17.0,False
62,17.0,False
63,37.0,False
64,31.0,False
65,32.0,False
66,85.0,False
67,19.0,False
68,16.0,False
69,23.0,False
70,14.0,False
71,31.0,False
72,15.0,False
73,13.0,False
74,13.0,False
75,19.0,False
76,17.0,False
77,16.0,False
78,57.0,False
79,16.0,False
80,14.0,False
81,15.0,False
82,26.0,False
83,12.0,False
84,13.0,False
85,10.0,False
86,18.0,False
87,20.0,False
88,21.0,False
89,72.0,False
90,33.0,False
91,17.0,False
92,20.0,False
93,16.0,False
94,30.0,False
95,15.0,False
96,23.0,False
97,9.0,False
98,47.0,False
99,11.0,False
100,20.0,False
101,38.0,False
102,34.0,False
103,28.0,False
104,21.0,False
105,15.0,False
106,86.0,False
107,19.0,False
108,10.0,False
109,14.0,False
110,21.0,False
111,30.0,False
112,38.0,False
113,11.0,False
114,37.0,False
115,19.0,False
116,14.0,False
117,37.0,False
118,31.0,False
119,61.0,False
120,12.0,False
121,20.0,False
122,32.0,False
123,38.0,False
124,18.0,False
125,9.0,False
126,26.0,False
127,16.0,False
128,10.0,False
129,30.0,False
130,45.0,False
131,17.0,False
132,49.0,False
133,11.0,False
134,14.0,False
135,23.0,False
136,10.0,False
137,18.0,False
138,66.0,False
139,13.0,False
140,16.0,False
141,15.0,False
142,30.0,False
143,11.0,False
144,21.0,False
145,43.0,False
146,20.0,False
147,23.0,False
148,20.0,False
149,10.0,False
150,18.0,False
151,27.0,False
152,9.0,False
153,16.0,False
154,11.0,False
155,56.0,False
156,11.0,False
157,18.0,False
158,39.0,False
159,71.0,False
160,44.0,False
161,17.0,False
162,74.0,False
163,24.0,False
164,15.0,False
165,10.0,False
166,34.0,False
167,20.0,False
168,27.0,False
169,19.0,False
170,26.0,False
171,18.0,False
172,13.0,False
173,84.0,False
174,86.0,False
175,13.0,False
176,27.0,False
177,20.0,False
178,18.0,False
179,20.0,False
180,24.0,False
181,21.0,False
182,38.0,False
183,17.0,False
184,14.0,False
185,45.0,False
186,23.0,False
187,39.0,False
188,31.0,False
189,31.0,False
190,14.0,False
191,31.0,False
192,19.0,False
193,26.0,False
194,30.0,False
195,25.0,False
196,16.0,False
197,17.0,False
198,24.0,False
199,17.0,False
200,48.0,False
201,55.0,False
202,69.0,False
203,23.0,False
204,17.0,False
205,42.0,False
206,51.0,False
207,21.0,False
208,38.0,False
209,49.0,False
210,25.0,False
211,75.0,False
212,44.0,False
213,71.0,False
214,14.0,False
215,21.0,False
216,26.0,False
217,19.0,False
218,58.0,False
219,57.0,False
220,14.0,False
221,42.0,False
222,10.0,False
223,9.0,False
224,54.0,False
225,37.0,False
226,92.0,False
227,10.0,False
228,36.0,False
229,45.0,False
230,58.0,False
231,17.0,False
232,25.0,False
233,11.0,False
234,35.0,False
235,25.0,False
236,12.0,False
237,17.0,False
238,28.0,False
239,19.0,False
240,18.0,False
241,48.0,False
242,10.0,False
243,25.0,False
244,22.0,False
245,14.0,False
246,56.0,False
247,23.0,False
248,27.0,False
249,44.0,False
250,44.0,False
251,45.0,False
252,38.0,False
253,38.0,False
254,22.0,False
255,11.0,False
256,77.0,False
257,42.0,False
258,22.0,False
259,59.0,False
260,70.0,False
261,44.0,False
262,38.0,False
263,39.0,False
264,21.0,False
265,59.0,False
266,47.0,False
267,56.0,False
268,20.0,False
269,70.0,False
270,63.0,False
271,28.0,False
272,17.0,False
273,21.0,False
274,21.0,False
275,21.0,False
276,42.0,False
277,22.0,False
278,14.0,False
279,15.0,False
280,61.0,False
281,12.0,False
282,10.0,False
283,23.0,False
284,15.0,False
285,33.0,False
286,46.0,False
287,80.0,False
288,62.0,False
289,43.0,False
290,57.0,False
291,54.0,False
292,20.0,False
293,9.0,False
294,22.0,False
295,53.0,False
296,23.0,False
297,74.0,False
298,40.0,False
299,33.0,False
300,44.0,False
301,14.0,False
302,16.0,False
303,28.0,False
304,31.0,False
305,29.0,False
306,60.0,False
307,56.0,False
308,65.0,False
309,45.0,False
310,37.0,False
311,58.0,False
312,75.0,False
313,85.0,False
314,122.0,False
315,23.0,False
316,31.0,False
317,17.0,False
318,17.0,False
319,23.0,False
320,67.0,False
321,17.0,False
322,46.0,False
323,28.0,False
324,12.0,False
325,10.0,False
326,54.0,False
327,33.0,False
328,28.0,False
329,40.0,False
330,54.0,False
331,27.0,False
332,69.0,False
333,58.0,False
334,36.0,False
335,30.0,False
336,15.0,False
337,61.0,False
338,35.0,False
339,11.0,False
340,13.0,False
341,26.0,False
342,17.0,False
343,54.0,False
344,13.0,False
345,41.0,False
346,89.0,False
347,33.0,False
348,9.0,False
349,18.0,False
350,44.0,False
351,76.0,False
352,44.0,False
353,67.0,False
354,28.0,False
355,17.0,False
356,88.0,False
357,14.0,False
358,26.0,False
359,33.0,False
360,51.0,False
361,60.0,False
362,87.0,False
363,74.0,False
364,34.0,False
365,14.0,False
366,26.0,False
367,19.0,False
368,19.0,False
369,40.0,False
370,48.0,False
371,73.0,False
372,29.0,False
373,11.0,False
374,20.0,False
375,21.0,False
376,21.0,False
377,80.0,False
378,19.0,False
379,37.0,False
380,57.0,False
381,17.0,False
382,37.0,False
383,22.0,False
384,63.0,False
385,24.0,False
386,52.0,False
387,69.0,False
388,60.0,False
389,13.0,False
390,72.0,False
391,98.0,False
392,69.0,False
393,30.0,False
394,28.0,False
395,10.0,False
396,73.0,False
397,66.0,False
398,114.0,False
399,150.0,False
400,136.0,False
401,31.0,False
402,116.0,False
403,52.0,False
404,65.0,False
405,41.0,False
406,138.0,False
407,44.0,False
408,66.0,False
409,81.0,False
410,51.0,False
411,72.0,False
412,9.0,False
413,21.0,False
414,16.0,False
415,14.0,False
416,12.0,False
417,9.0,False
418,9.0,False
419,62.0,False
420,52.0,False
421,38.0,False
422,13.0,False
423,34.0,False
424,62.0,False
425,52.0,False
426,29.0,False
427,122.0,False
428,81.0,False
429,17.0,False
430,9.0,False
431,26.0,False
432,51.0,False
433,54.0,False
434,10.0,False
435,9.0,False
436,132.0,False
437,122.0,False
438,129.0,False
439,42.0,False
440,105.0,False
441,96.0,False
442,18.0,False
443,71.0,False
444,67.0,False
445,48.0,False
446,70.0,False
447,47.0,False
448,48.0,False
449,110.0,False
450,90.0,False
451,41.0,False
452,79.0,False
453,48.0,False
454,94.0,False
455,51.0,False
456,88.0,False
457,112.0,False
458,94.0,False
459,50.0,False
460,54.0,False
461,127.0,False
462,58.0,False
463,96.0,False
464,38.0,False
465,51.0,False
466,146.0,False
467,30.0,False
