ep,reward,win
0,10.0,False
1,27.0,False
2,80.0,False
3,26.0,False
4,16.0,False
5,37.0,False
6,29.0,False
7,14.0,False
8,16.0,False
9,34.0,False
10,23.0,False
11,9.0,False
12,24.0,False
13,12.0,False
14,37.0,False
15,18.0,False
16,21.0,False
17,18.0,False
18,11.0,False
19,64.0,False
20,15.0,False
21,14.0,False
22,22.0,False
23,34.0,False
24,21.0,False
25,24.0,False
26,19.0,False
27,34.0,False
28,17.0,False
29,27.0,False
30,16.0,False
31,15.0,False
32,17.0,False
33,12.0,False
34,35.0,False
35,35.0,False
36,23.0,False
37,76.0,False
38,21.0,False
39,17.0,False
40,33.0,False
41,42.0,False
42,31.0,False
43,37.0,False
44,52.0,False
45,14.0,False
46,19.0,False
47,15.0,False
48,18.0,False
49,10.0,False
50,26.0,False
51,19.0,False
52,10.0,False
53,12.0,False
54,20.0,False
55,20.0,False
56,28.0,False
57,50.0,False
58,22.0,False
59,29.0,False
60,17.0,False
61,19.0,False
62,28.0,False
63,11.0,False
64,10.0,False
65,17.0,False
66,41.0,False
67,15.0,False
68,23.0,False
69,15.0,False
70,14.0,False
71,23.0,False
72,10.0,False
73,12.0,False
74,10.0,False
75,43.0,False
76,29.0,False
77,20.0,False
78,16.0,False
79,43.0,False
80,24.0,False
81,26.0,False
82,13.0,False
83,16.0,False
84,26.0,False
85,23.0,False
86,43.0,False
87,47.0,False
88,25.0,False
89,10.0,False
90,18.0,False
91,11.0,False
92,15.0,False
93,21.0,False
94,38.0,False
95,73.0,False
96,21.0,False
97,10.0,False
98,22.0,False
99,46.0,False
100,16.0,False
101,38.0,False
102,38.0,False
103,26.0,False
104,23.0,False
105,43.0,False
106,24.0,False
107,18.0,False
108,54.0,False
109,12.0,False
110,27.0,False
111,26.0,False
112,49.0,False
113,36.0,False
114,21.0,False
115,14.0,False
116,23.0,False
117,9.0,False
118,13.0,False
119,38.0,False
120,13.0,False
121,12.0,False
122,16.0,False
123,16.0,False
124,21.0,False
125,16.0,False
126,26.0,False
127,34.0,False
128,23.0,False
129,65.0,False
130,26.0,False
131,25.0,False
132,11.0,False
133,39.0,False
134,16.0,False
135,18.0,False
136,17.0,False
137,17.0,False
138,21.0,False
139,64.0,False
140,20.0,False
141,20.0,False
142,16.0,False
143,31.0,False
144,16.0,False
145,20.0,False
146,38.0,False
147,48.0,False
148,10.0,False
149,21.0,False
150,22.0,False
151,50.0,False
152,13.0,False
153,21.0,False
154,17.0,False
155,30.0,False
156,34.0,False
157,35.0,False
158,40.0,False
159,12.0,False
160,45.0,False
161,52.0,False
162,18.0,False
163,50.0,False
164,11.0,False
165,15.0,False
166,29.0,False
167,46.0,False
168,21.0,False
169,29.0,False
170,11.0,False
171,12.0,False
172,16.0,False
173,37.0,False
174,25.0,False
175,20.0,False
176,58.0,False
177,14.0,False
178,41.0,False
179,40.0,False
180,10.0,False
181,26.0,False
182,22.0,False
183,44.0,False
184,12.0,False
185,13.0,False
186,67.0,False
187,15.0,False
188,12.0,False
