ep,reward,win
0,31.0,False
1,18.0,False
2,30.0,False
3,36.0,False
4,21.0,False
5,16.0,False
6,17.0,False
7,14.0,False
8,15.0,False
9,29.0,False
10,18.0,False
11,33.0,False
12,19.0,False
13,13.0,False
14,27.0,False
15,28.0,False
16,22.0,False
17,22.0,False
18,20.0,False
19,11.0,False
20,22.0,False
21,31.0,False
22,29.0,False
23,35.0,False
24,15.0,False
25,15.0,False
26,13.0,False
27,21.0,False
28,10.0,False
29,13.0,False
30,15.0,False
31,28.0,False
32,22.0,False
33,30.0,False
34,23.0,False
35,11.0,False
36,13.0,False
37,28.0,False
38,25.0,False
39,17.0,False
40,29.0,False
41,12.0,False
42,14.0,False
43,32.0,False
44,23.0,False
45,35.0,False
46,11.0,False
47,11.0,False
48,12.0,False
49,16.0,False
50,23.0,False
51,22.0,False
52,59.0,False
53,35.0,False
54,22.0,False
55,20.0,False
56,13.0,False
57,40.0,False
58,18.0,False
59,23.0,False
60,12.0,False
61,14.0,False
62,34.0,False
63,19.0,False
64,49.0,False
65,11.0,False
66,24.0,False
67,9.0,False
68,29.0,False
69,21.0,False
70,13.0,False
71,14.0,False
72,56.0,False
73,10.0,False
74,24.0,False
75,28.0,False
76,44.0,False
77,18.0,False
78,26.0,False
79,15.0,False
80,11.0,False
81,24.0,False
82,12.0,False
83,37.0,False
84,14.0,False
85,34.0,False
86,25.0,False
87,47.0,False
88,73.0,False
89,17.0,False
90,14.0,False
91,12.0,False
92,28.0,False
93,20.0,False
94,20.0,False
95,15.0,False
96,37.0,False
97,21.0,False
98,11.0,False
99,10.0,False
100,19.0,False
101,12.0,False
102,28.0,False
103,12.0,False
104,14.0,False
105,24.0,False
106,10.0,False
107,20.0,False
108,29.0,False
109,15.0,False
110,18.0,False
111,44.0,False
112,29.0,False
113,13.0,False
114,18.0,False
115,17.0,False
116,51.0,False
117,14.0,False
118,17.0,False
119,21.0,False
120,10.0,False
121,63.0,False
122,37.0,False
123,53.0,False
124,14.0,False
125,20.0,False
126,17.0,False
127,15.0,False
128,9.0,False
129,13.0,False
130,34.0,False
131,22.0,False
132,22.0,False
133,17.0,False
134,42.0,False
135,18.0,False
136,16.0,False
137,14.0,False
138,55.0,False
139,16.0,False
140,23.0,False
141,10.0,False
142,29.0,False
143,14.0,False
144,57.0,False
145,24.0,False
146,18.0,False
147,12.0,False
148,17.0,False
149,28.0,False
150,13.0,False
151,18.0,False
152,42.0,False
153,29.0,False
154,44.0,False
155,15.0,False
156,19.0,False
157,33.0,False
158,25.0,False
159,24.0,False
160,18.0,False
161,20.0,False
162,25.0,False
163,18.0,False
164,29.0,False
165,23.0,False
166,15.0,False
167,18.0,False
168,55.0,False
169,10.0,False
170,27.0,False
171,21.0,False
172,13.0,False
173,33.0,False
174,13.0,False
175,18.0,False
176,42.0,False
177,24.0,False
178,11.0,False
179,18.0,False
180,11.0,False
181,47.0,False
182,11.0,False
183,12.0,False
184,15.0,False
185,23.0,False
186,27.0,False
187,28.0,False
188,14.0,False
189,15.0,False
190,21.0,False
191,8.0,False
192,19.0,False
193,10.0,False
194,33.0,False
195,18.0,False
196,13.0,False
197,21.0,False
198,11.0,False
199,48.0,False
200,36.0,False
201,9.0,False
202,11.0,False
203,39.0,False
204,18.0,False
205,8.0,False
206,21.0,False
207,9.0,False
208,14.0,False
209,44.0,False
210,11.0,False
211,10.0,False
212,10.0,False
213,10.0,False
214,10.0,False
215,12.0,False
216,16.0,False
217,10.0,False
218,12.0,False
219,30.0,False
220,9.0,False
221,12.0,False
222,16.0,False
223,24.0,False
224,31.0,False
225,22.0,False
226,13.0,False
227,28.0,False
228,21.0,False
229,10.0,False
230,20.0,False
231,14.0,False
232,11.0,False
233,28.0,False
234,69.0,False
235,10.0,False
236,11.0,False
237,16.0,False
238,14.0,False
239,16.0,False
240,35.0,False
241,13.0,False
242,23.0,False
243,13.0,False
244,9.0,False
245,57.0,False
246,14.0,False
247,25.0,False
248,14.0,False
249,77.0,False
250,13.0,False
251,9.0,False
252,20.0,False
253,17.0,False
254,37.0,False
255,18.0,False
256,15.0,False
257,13.0,False
258,11.0,False
259,45.0,False
260,15.0,False
261,15.0,False
262,39.0,False
263,26.0,False
264,10.0,False
265,14.0,False
266,58.0,False
267,15.0,False
268,22.0,False
269,18.0,False
270,23.0,False
271,14.0,False
272,24.0,False
273,18.0,False
274,11.0,False
275,21.0,False
276,14.0,False
277,16.0,False
278,21.0,False
279,14.0,False
280,14.0,False
281,22.0,False
282,24.0,False
283,17.0,False
284,15.0,False
285,49.0,False
286,19.0,False
287,60.0,False
288,21.0,False
289,26.0,False
290,16.0,False
291,19.0,False
292,17.0,False
293,25.0,False
294,21.0,False
295,24.0,False
296,16.0,False
297,44.0,False
298,43.0,False
299,19.0,False
300,62.0,False
301,97.0,False
302,11.0,False
303,17.0,False
304,8.0,False
305,17.0,False
306,17.0,False
307,11.0,False
308,23.0,False
309,11.0,False
310,62.0,False
311,23.0,False
312,16.0,False
313,16.0,False
314,12.0,False
315,22.0,False
316,38.0,False
317,69.0,False
318,16.0,False
319,12.0,False
320,34.0,False
321,14.0,False
322,25.0,False
323,9.0,False
324,14.0,False
325,15.0,False
326,19.0,False
327,14.0,False
328,23.0,False
329,12.0,False
330,16.0,False
331,25.0,False
332,21.0,False
333,9.0,False
334,27.0,False
335,11.0,False
336,18.0,False
337,15.0,False
338,10.0,False
339,56.0,False
340,10.0,False
341,10.0,False
342,17.0,False
343,9.0,False
344,33.0,False
345,39.0,False
346,66.0,False
347,37.0,False
348,21.0,False
349,28.0,False
350,26.0,False
351,10.0,False
352,24.0,False
353,96.0,False
354,32.0,False
355,45.0,False
356,9.0,False
357,85.0,False
358,9.0,False
359,12.0,False
360,20.0,False
361,18.0,False
362,30.0,False
363,17.0,False
364,65.0,False
365,19.0,False
366,15.0,False
367,17.0,False
368,11.0,False
369,34.0,False
370,16.0,False
371,66.0,False
372,22.0,False
373,9.0,False
374,13.0,False
375,10.0,False
376,8.0,False
377,10.0,False
378,43.0,False
379,37.0,False
380,9.0,False
381,9.0,False
382,10.0,False
383,14.0,False
384,17.0,False
385,55.0,False
386,33.0,False
387,13.0,False
388,26.0,False
389,28.0,False
390,15.0,False
391,12.0,False
392,18.0,False
393,13.0,False
394,9.0,False
395,14.0,False
396,31.0,False
397,69.0,False
398,21.0,False
399,14.0,False
400,10.0,False
401,25.0,False
402,63.0,False
403,13.0,False
404,12.0,False
405,12.0,False
406,11.0,False
407,20.0,False
408,23.0,False
409,15.0,False
410,44.0,False
411,56.0,False
412,48.0,False
413,10.0,False
414,14.0,False
415,33.0,False
416,12.0,False
417,41.0,False
418,10.0,False
419,10.0,False
420,12.0,False
421,10.0,False
422,10.0,False
423,8.0,False
424,8.0,False
425,9.0,False
426,12.0,False
427,47.0,False
428,45.0,False
429,14.0,False
430,17.0,False
431,13.0,False
432,9.0,False
433,11.0,False
434,9.0,False
435,20.0,False
436,12.0,False
437,33.0,False
438,10.0,False
439,80.0,False
440,9.0,False
441,69.0,False
442,12.0,False
443,9.0,False
444,11.0,False
445,9.0,False
446,38.0,False
447,73.0,False
448,9.0,False
449,60.0,False
450,10.0,False
451,32.0,False
452,27.0,False
453,29.0,False
454,58.0,False
455,24.0,False
456,9.0,False
457,10.0,False
458,9.0,False
459,32.0,False
460,35.0,False
461,16.0,False
462,65.0,False
463,63.0,False
464,9.0,False
465,10.0,False
466,55.0,False
467,10.0,False
468,9.0,False
469,44.0,False
470,21.0,False
471,9.0,False
472,97.0,False
473,14.0,False
474,8.0,False
475,9.0,False
476,15.0,False
477,58.0,False
478,63.0,False
479,17.0,False
480,9.0,False
481,17.0,False
482,37.0,False
483,28.0,False
484,9.0,False
485,28.0,False
486,17.0,False
487,10.0,False
488,114.0,False
489,13.0,False
490,12.0,False
491,10.0,False
492,39.0,False
493,8.0,False
494,48.0,False
495,17.0,False
496,40.0,False
497,17.0,False
498,21.0,False
499,9.0,False
500,15.0,False
501,9.0,False
502,66.0,False
503,10.0,False
504,28.0,False
505,9.0,False
506,11.0,False
507,9.0,False
508,8.0,False
509,92.0,False
510,108.0,False
511,21.0,False
512,33.0,False
