ep,reward,win
0,13.0,False
1,42.0,False
2,46.0,False
3,15.0,False
4,37.0,False
5,9.0,False
6,23.0,False
7,38.0,False
8,34.0,False
9,19.0,False
10,16.0,False
11,12.0,False
12,21.0,False
13,26.0,False
14,31.0,False
15,18.0,False
16,22.0,False
17,15.0,False
18,12.0,False
19,23.0,False
20,10.0,False
21,36.0,False
22,19.0,False
23,12.0,False
24,27.0,False
25,66.0,False
26,14.0,False
27,25.0,False
28,18.0,False
29,29.0,False
30,33.0,False
31,32.0,False
32,15.0,False
33,12.0,False
34,20.0,False
35,33.0,False
36,50.0,False
37,16.0,False
38,39.0,False
39,13.0,False
40,30.0,False
41,20.0,False
42,14.0,False
43,22.0,False
44,12.0,False
45,36.0,False
46,9.0,False
47,23.0,False
48,16.0,False
49,20.0,False
50,16.0,False
51,10.0,False
52,14.0,False
53,46.0,False
54,30.0,False
55,11.0,False
56,10.0,False
57,29.0,False
58,13.0,False
59,18.0,False
60,14.0,False
61,40.0,False
62,11.0,False
63,36.0,False
64,25.0,False
65,17.0,False
66,22.0,False
67,18.0,False
68,26.0,False
69,26.0,False
70,21.0,False
71,9.0,False
72,22.0,False
73,10.0,False
74,23.0,False
75,12.0,False
76,31.0,False
77,11.0,False
78,13.0,False
79,26.0,False
80,28.0,False
81,10.0,False
82,14.0,False
83,14.0,False
84,21.0,False
85,31.0,False
86,27.0,False
87,15.0,False
88,33.0,False
89,13.0,False
90,19.0,False
91,16.0,False
92,27.0,False
93,25.0,False
94,9.0,False
95,17.0,False
96,34.0,False
97,14.0,False
98,24.0,False
99,12.0,False
100,12.0,False
101,24.0,False
102,20.0,False
103,26.0,False
104,12.0,False
105,28.0,False
106,21.0,False
107,25.0,False
108,16.0,False
109,35.0,False
110,17.0,False
111,11.0,False
112,11.0,False
113,21.0,False
114,42.0,False
115,33.0,False
116,22.0,False
117,11.0,False
118,9.0,False
119,10.0,False
120,31.0,False
121,9.0,False
122,18.0,False
123,26.0,False
124,14.0,False
125,14.0,False
126,19.0,False
127,20.0,False
128,40.0,False
129,9.0,False
130,26.0,False
131,12.0,False
132,20.0,False
133,9.0,False
134,10.0,False
135,10.0,False
136,9.0,False
137,8.0,False
138,10.0,False
139,10.0,False
140,30.0,False
141,21.0,False
142,14.0,False
143,14.0,False
144,12.0,False
145,16.0,False
146,18.0,False
147,9.0,False
148,26.0,False
149,12.0,False
150,28.0,False
151,11.0,False
152,9.0,False
153,12.0,False
154,22.0,False
155,32.0,False
156,11.0,False
157,18.0,False
158,18.0,False
159,23.0,False
160,10.0,False
161,50.0,False
162,12.0,False
163,24.0,False
164,29.0,False
165,13.0,False
166,11.0,False
167,16.0,False
168,16.0,False
169,9.0,False
170,20.0,False
171,38.0,False
172,80.0,False
173,25.0,False
174,55.0,False
175,30.0,False
176,38.0,False
177,11.0,False
178,28.0,False
179,13.0,False
180,20.0,False
181,11.0,False
182,9.0,False
183,12.0,False
184,10.0,False
