ep,reward,win
0,11.0,False
1,22.0,False
2,11.0,False
3,12.0,False
4,59.0,False
5,22.0,False
6,15.0,False
7,10.0,False
8,16.0,False
9,19.0,False
10,52.0,False
11,19.0,False
12,20.0,False
13,11.0,False
14,9.0,False
15,18.0,False
16,16.0,False
17,13.0,False
18,12.0,False
19,15.0,False
20,29.0,False
21,14.0,False
22,22.0,False
23,19.0,False
24,17.0,False
25,22.0,False
26,30.0,False
27,70.0,False
28,21.0,False
29,18.0,False
30,25.0,False
31,15.0,False
32,16.0,False
33,23.0,False
34,32.0,False
35,24.0,False
36,17.0,False
37,22.0,False
38,13.0,False
39,14.0,False
40,20.0,False
41,12.0,False
42,11.0,False
43,12.0,False
44,15.0,False
45,55.0,False
46,11.0,False
47,11.0,False
48,29.0,False
49,17.0,False
50,9.0,False
51,16.0,False
52,17.0,False
53,16.0,False
54,13.0,False
55,23.0,False
56,23.0,False
57,15.0,False
58,28.0,False
59,18.0,False
60,13.0,False
61,36.0,False
62,17.0,False
63,41.0,False
64,14.0,False
65,21.0,False
66,41.0,False
67,15.0,False
68,12.0,False
69,11.0,False
70,10.0,False
71,13.0,False
72,25.0,False
73,40.0,False
74,28.0,False
75,12.0,False
76,29.0,False
77,26.0,False
78,12.0,False
79,23.0,False
80,23.0,False
81,16.0,False
82,22.0,False
83,15.0,False
84,21.0,False
85,20.0,False
86,24.0,False
87,17.0,False
88,20.0,False
89,12.0,False
90,52.0,False
91,24.0,False
92,41.0,False
93,27.0,False
94,23.0,False
95,24.0,False
96,17.0,False
97,21.0,False
98,18.0,False
99,54.0,False
100,10.0,False
101,18.0,False
102,24.0,False
103,68.0,False
104,19.0,False
105,47.0,False
106,20.0,False
107,17.0,False
108,21.0,False
109,11.0,False
110,12.0,False
111,16.0,False
112,22.0,False
113,23.0,False
114,27.0,False
115,17.0,False
116,28.0,False
117,69.0,False
118,13.0,False
119,22.0,False
120,24.0,False
121,15.0,False
122,10.0,False
123,35.0,False
124,11.0,False
125,27.0,False
126,11.0,False
127,18.0,False
128,44.0,False
129,21.0,False
130,17.0,False
131,16.0,False
132,31.0,False
133,13.0,False
134,11.0,False
135,22.0,False
136,30.0,False
137,17.0,False
138,15.0,False
139,11.0,False
140,23.0,False
141,16.0,False
142,44.0,False
143,24.0,False
144,23.0,False
145,25.0,False
146,22.0,False
147,12.0,False
148,12.0,False
149,11.0,False
150,34.0,False
151,24.0,False
152,24.0,False
153,12.0,False
154,16.0,False
155,15.0,False
156,16.0,False
157,18.0,False
158,27.0,False
159,16.0,False
160,10.0,False
161,44.0,False
162,27.0,False
163,11.0,False
164,55.0,False
165,28.0,False
166,71.0,False
167,13.0,False
168,95.0,False
169,19.0,False
170,19.0,False
171,42.0,False
172,21.0,False
173,17.0,False
174,14.0,False
175,39.0,False
176,12.0,False
177,11.0,False
178,51.0,False
179,12.0,False
180,19.0,False
181,21.0,False
182,19.0,False
183,25.0,False
184,20.0,False
185,13.0,False
186,14.0,False
187,19.0,False
188,19.0,False
189,19.0,False
190,11.0,False
191,16.0,False
192,15.0,False
193,23.0,False
194,12.0,False
195,15.0,False
196,19.0,False
197,14.0,False
198,17.0,False
