ep,reward,win
0,29.0,False
1,25.0,False
2,18.0,False
3,22.0,False
4,13.0,False
5,29.0,False
6,29.0,False
7,24.0,False
8,12.0,False
9,10.0,False
10,21.0,False
11,18.0,False
12,28.0,False
13,25.0,False
14,18.0,False
15,52.0,False
16,12.0,False
17,9.0,False
18,13.0,False
19,17.0,False
20,18.0,False
21,22.0,False
22,16.0,False
23,15.0,False
24,24.0,False
25,13.0,False
26,22.0,False
27,12.0,False
28,20.0,False
29,24.0,False
30,21.0,False
31,22.0,False
32,13.0,False
33,18.0,False
34,11.0,False
35,20.0,False
36,12.0,False
37,21.0,False
38,19.0,False
39,17.0,False
40,10.0,False
41,16.0,False
42,12.0,False
43,24.0,False
44,13.0,False
45,19.0,False
46,12.0,False
47,24.0,False
48,28.0,False
49,12.0,False
50,33.0,False
51,10.0,False
52,11.0,False
53,41.0,False
54,11.0,False
55,21.0,False
56,26.0,False
57,31.0,False
58,32.0,False
59,23.0,False
60,18.0,False
61,18.0,False
62,14.0,False
63,20.0,False
64,19.0,False
65,32.0,False
66,23.0,False
67,15.0,False
68,17.0,False
69,24.0,False
70,12.0,False
71,20.0,False
72,13.0,False
73,14.0,False
74,14.0,False
75,18.0,False
76,31.0,False
77,12.0,False
78,15.0,False
79,14.0,False
80,11.0,False
81,17.0,False
82,10.0,False
83,14.0,False
84,20.0,False
85,23.0,False
86,22.0,False
87,41.0,False
88,19.0,False
89,20.0,False
90,16.0,False
91,44.0,False
92,55.0,False
93,12.0,False
94,19.0,False
95,17.0,False
96,24.0,False
97,20.0,False
98,15.0,False
99,16.0,False
100,21.0,False
101,18.0,False
102,19.0,False
103,22.0,False
104,16.0,False
105,16.0,False
106,25.0,False
107,20.0,False
108,18.0,False
109,23.0,False
110,43.0,False
111,21.0,False
112,20.0,False
113,39.0,False
114,13.0,False
115,11.0,False
116,22.0,False
117,13.0,False
118,29.0,False
119,26.0,False
120,13.0,False
121,38.0,False
122,23.0,False
123,41.0,False
124,11.0,False
125,11.0,False
126,22.0,False
127,20.0,False
128,23.0,False
129,21.0,False
130,23.0,False
131,35.0,False
132,32.0,False
133,21.0,False
134,19.0,False
135,21.0,False
136,9.0,False
137,10.0,False
138,12.0,False
139,37.0,False
140,31.0,False
141,18.0,False
142,29.0,False
143,49.0,False
144,18.0,False
145,15.0,False
146,13.0,False
147,65.0,False
148,18.0,False
149,34.0,False
150,26.0,False
151,16.0,False
152,39.0,False
153,21.0,False
154,18.0,False
155,63.0,False
156,18.0,False
157,9.0,False
158,71.0,False
159,15.0,False
160,20.0,False
161,14.0,False
162,22.0,False
163,24.0,False
164,26.0,False
165,24.0,False
166,33.0,False
167,19.0,False
168,15.0,False
169,13.0,False
170,12.0,False
171,16.0,False
172,9.0,False
173,25.0,False
174,36.0,False
175,37.0,False
176,25.0,False
177,29.0,False
178,23.0,False
179,11.0,False
180,36.0,False
181,11.0,False
182,12.0,False
183,31.0,False
184,20.0,False
185,22.0,False
186,16.0,False
187,22.0,False
188,18.0,False
189,13.0,False
190,20.0,False
191,13.0,False
192,23.0,False
193,24.0,False
194,16.0,False
195,16.0,False
196,38.0,False
197,11.0,False
198,17.0,False
199,14.0,False
200,30.0,False
201,16.0,False
202,27.0,False
203,25.0,False
204,11.0,False
205,23.0,False
206,14.0,False
207,26.0,False
208,10.0,False
209,28.0,False
210,9.0,False
211,14.0,False
212,11.0,False
213,24.0,False
214,21.0,False
215,13.0,False
216,45.0,False
217,13.0,False
218,21.0,False
219,30.0,False
220,17.0,False
221,21.0,False
222,10.0,False
223,17.0,False
224,19.0,False
225,14.0,False
226,32.0,False
227,18.0,False
228,18.0,False
229,12.0,False
230,15.0,False
231,12.0,False
232,49.0,False
233,14.0,False
234,24.0,False
235,25.0,False
236,67.0,False
237,21.0,False
238,13.0,False
239,35.0,False
240,25.0,False
241,31.0,False
242,12.0,False
243,84.0,False
244,14.0,False
245,32.0,False
246,14.0,False
247,11.0,False
248,13.0,False
249,38.0,False
250,53.0,False
251,11.0,False
252,28.0,False
253,13.0,False
254,17.0,False
255,31.0,False
256,18.0,False
257,13.0,False
258,16.0,False
259,21.0,False
260,12.0,False
261,23.0,False
262,47.0,False
263,26.0,False
264,28.0,False
265,37.0,False
266,18.0,False
267,28.0,False
268,20.0,False
269,10.0,False
270,23.0,False
271,23.0,False
272,14.0,False
273,11.0,False
274,30.0,False
275,16.0,False
276,22.0,False
277,28.0,False
278,24.0,False
279,23.0,False
280,12.0,False
281,12.0,False
282,17.0,False
283,13.0,False
284,11.0,False
285,25.0,False
286,13.0,False
287,38.0,False
288,36.0,False
289,14.0,False
290,12.0,False
291,58.0,False
292,39.0,False
293,37.0,False
294,16.0,False
295,16.0,False
296,13.0,False
297,26.0,False
298,22.0,False
299,16.0,False
300,12.0,False
301,21.0,False
302,16.0,False
303,15.0,False
304,14.0,False
305,16.0,False
306,12.0,False
307,27.0,False
308,50.0,False
309,12.0,False
310,28.0,False
311,39.0,False
312,25.0,False
313,32.0,False
314,40.0,False
315,54.0,False
316,18.0,False
317,86.0,False
318,13.0,False
319,25.0,False
320,10.0,False
321,9.0,False
322,15.0,False
323,30.0,False
324,40.0,False
325,9.0,False
326,43.0,False
327,26.0,False
328,11.0,False
329,12.0,False
330,28.0,False
331,44.0,False
332,20.0,False
333,25.0,False
334,34.0,False
335,37.0,False
336,26.0,False
337,65.0,False
338,27.0,False
339,20.0,False
340,39.0,False
341,43.0,False
342,74.0,False
343,35.0,False
344,16.0,False
345,10.0,False
346,11.0,False
347,19.0,False
348,34.0,False
349,13.0,False
350,39.0,False
351,62.0,False
352,18.0,False
353,21.0,False
354,37.0,False
355,33.0,False
356,36.0,False
357,40.0,False
358,13.0,False
359,27.0,False
360,54.0,False
361,15.0,False
362,19.0,False
363,57.0,False
364,12.0,False
365,22.0,False
366,63.0,False
367,40.0,False
368,17.0,False
369,29.0,False
370,8.0,False
371,13.0,False
372,11.0,False
373,35.0,False
374,14.0,False
375,29.0,False
376,11.0,False
377,12.0,False
378,20.0,False
379,17.0,False
380,19.0,False
381,26.0,False
382,20.0,False
383,60.0,False
384,13.0,False
385,33.0,False
386,56.0,False
387,95.0,False
388,30.0,False
389,20.0,False
390,116.0,False
391,15.0,False
392,23.0,False
393,22.0,False
394,20.0,False
395,23.0,False
396,15.0,False
397,25.0,False
398,48.0,False
399,20.0,False
400,30.0,False
401,14.0,False
402,56.0,False
403,64.0,False
404,24.0,False
405,12.0,False
406,30.0,False
407,12.0,False
408,62.0,False
409,30.0,False
410,11.0,False
411,26.0,False
412,16.0,False
413,11.0,False
414,18.0,False
415,18.0,False
416,39.0,False
417,17.0,False
418,15.0,False
419,16.0,False
420,18.0,False
421,17.0,False
422,12.0,False
423,34.0,False
424,20.0,False
425,18.0,False
426,12.0,False
427,73.0,False
428,9.0,False
429,10.0,False
430,22.0,False
431,34.0,False
432,20.0,False
433,12.0,False
434,24.0,False
435,15.0,False
436,29.0,False
437,27.0,False
438,27.0,False
439,22.0,False
440,40.0,False
441,13.0,False
442,10.0,False
443,45.0,False
444,15.0,False
445,13.0,False
446,58.0,False
447,12.0,False
448,14.0,False
449,18.0,False
450,35.0,False
451,52.0,False
452,11.0,False
453,9.0,False
454,14.0,False
455,13.0,False
456,24.0,False
457,30.0,False
458,13.0,False
459,15.0,False
460,26.0,False
461,19.0,False
462,22.0,False
463,16.0,False
464,13.0,False
465,32.0,False
466,26.0,False
467,14.0,False
468,11.0,False
469,43.0,False
470,15.0,False
471,31.0,False
472,33.0,False
473,67.0,False
474,62.0,False
475,14.0,False
476,46.0,False
477,25.0,False
478,11.0,False
479,9.0,False
480,13.0,False
481,16.0,False
482,35.0,False
483,12.0,False
484,14.0,False
485,28.0,False
486,16.0,False
487,11.0,False
488,64.0,False
489,22.0,False
490,69.0,False
491,20.0,False
492,24.0,False
493,41.0,False
494,14.0,False
495,28.0,False
496,20.0,False
497,12.0,False
498,28.0,False
499,25.0,False
500,27.0,False
501,18.0,False
502,25.0,False
503,21.0,False
504,26.0,False
505,13.0,False
506,25.0,False
507,18.0,False
508,27.0,False
509,25.0,False
510,89.0,False
511,38.0,False
512,50.0,False
513,27.0,False
514,20.0,False
515,28.0,False
516,44.0,False
517,20.0,False
518,20.0,False
519,12.0,False
520,24.0,False
521,45.0,False
522,54.0,False
