ep,reward,win
0,15.0,False
1,17.0,False
2,10.0,False
3,13.0,False
4,17.0,False
5,13.0,False
6,13.0,False
7,15.0,False
8,56.0,False
9,18.0,False
10,31.0,False
11,20.0,False
12,28.0,False
13,15.0,False
14,18.0,False
15,52.0,False
16,17.0,False
17,33.0,False
18,35.0,False
19,26.0,False
20,17.0,False
21,25.0,False
22,25.0,False
23,29.0,False
24,17.0,False
25,12.0,False
26,14.0,False
27,18.0,False
28,12.0,False
29,55.0,False
30,18.0,False
31,9.0,False
32,20.0,False
33,14.0,False
34,27.0,False
35,10.0,False
36,37.0,False
37,13.0,False
38,13.0,False
39,38.0,False
40,17.0,False
41,18.0,False
42,104.0,False
43,10.0,False
44,17.0,False
45,12.0,False
46,27.0,False
47,34.0,False
48,16.0,False
49,22.0,False
50,12.0,False
51,33.0,False
52,22.0,False
53,18.0,False
54,18.0,False
55,16.0,False
56,24.0,False
57,15.0,False
58,10.0,False
59,22.0,False
60,15.0,False
61,10.0,False
62,27.0,False
63,13.0,False
64,16.0,False
65,18.0,False
66,13.0,False
67,12.0,False
68,21.0,False
69,27.0,False
70,13.0,False
71,23.0,False
72,16.0,False
73,15.0,False
74,14.0,False
75,21.0,False
76,23.0,False
77,13.0,False
78,76.0,False
79,34.0,False
80,23.0,False
81,21.0,False
82,11.0,False
83,32.0,False
84,15.0,False
85,49.0,False
86,11.0,False
87,17.0,False
88,16.0,False
89,20.0,False
90,40.0,False
91,22.0,False
92,20.0,False
93,16.0,False
94,12.0,False
95,14.0,False
96,17.0,False
97,14.0,False
98,44.0,False
99,26.0,False
100,40.0,False
101,27.0,False
102,21.0,False
103,24.0,False
104,17.0,False
105,17.0,False
106,12.0,False
107,15.0,False
108,9.0,False
109,17.0,False
110,24.0,False
111,11.0,False
112,12.0,False
113,37.0,False
114,14.0,False
115,31.0,False
116,29.0,False
117,15.0,False
118,14.0,False
119,18.0,False
120,21.0,False
121,32.0,False
122,21.0,False
123,20.0,False
124,14.0,False
125,15.0,False
126,10.0,False
127,50.0,False
128,16.0,False
129,16.0,False
130,12.0,False
131,17.0,False
132,14.0,False
133,24.0,False
134,20.0,False
135,15.0,False
136,47.0,False
137,11.0,False
138,15.0,False
139,13.0,False
140,21.0,False
141,33.0,False
